instant,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,month
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23.0,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606.0,2011-01
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
149,2011-01-07,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
150,2011-01-07,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
152,2011-01-07,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
153,2011-01-07,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
154,2011-01-07,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
155,2011-01-07,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
156,2011-01-07,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
158,2011-01-07,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
159,2011-01-07,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15.0,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510.0,2011-01
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4775,12,83,95.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.4775,5,64,69.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22.0,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959.0,2011-01
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.4775,0,19,19.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.4775,2,47,49.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6.0,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822.0,2011-01
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18.0,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321.0,2011-01
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19.0,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263.0,2011-01
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.4775,3,52,55.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.4775,2,135,137.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33.0,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162.0,2011-01
